,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration,Validation_Set
137,82904,9364,9369,145.34,142.4332,-240985.34720000034,-0.020000000000000018,2022-01-08 21:45:00,2022-01-08 23:00:00,0 days 01:15:00,40050
138,83717,9440,9450,141.05,145.2918,355110.77059999865,0.030073023750442962,2022-01-09 16:45:00,2022-01-09 19:15:00,0 days 02:30:00,40050
139,89933,9555,9616,135.25,137.05,161879.400000001,0.013308687615526837,2022-01-10 21:30:00,2022-01-11 12:45:00,0 days 15:15:00,40050
140,89933,9616,9632,137.05,141.1718,370685.83939999813,0.03007515505290015,2022-01-11 12:45:00,2022-01-11 16:45:00,0 days 04:00:00,40050
141,88258,9699,9700,143.85,140.9632,-254783.19439999945,-0.02006812652068124,2022-01-12 09:30:00,2022-01-12 09:45:00,0 days 00:15:00,40050
142,-82902,9763,9809,150.07,154.5721,-373233.09420000104,-0.030000000000000027,2022-01-13 01:30:00,2022-01-13 13:00:00,0 days 11:30:00,40050
143,-79804,9826,9835,151.22,148.176,242923.3760000009,0.02012961248512113,2022-01-13 17:15:00,2022-01-13 19:30:00,0 days 02:15:00,40050
0,-67517,93,99,148.11,147.24,58739.79000000031,0.005874012558233721,2022-01-16 12:00:00,2022-01-16 13:30:00,0 days 01:30:00,50050
1,-68315,99,103,147.24,151.63660000000002,-300353.72900000046,-0.029860092366204904,2022-01-16 13:30:00,2022-01-16 14:30:00,0 days 01:00:00,50050
2,-65492,119,146,149.0,146.0298,194524.33840000036,0.019934228187919456,2022-01-16 18:30:00,2022-01-17 01:15:00,0 days 06:45:00,50050
3,-72185,348,362,137.88,135.18120000000002,194812.87799999837,0.0195735422106178,2022-01-19 03:45:00,2022-01-19 07:15:00,0 days 03:30:00,50050
4,-74445,401,467,136.31,136.09,16377.899999999916,0.001613968160809942,2022-01-19 17:00:00,2022-01-20 09:30:00,0 days 16:30:00,50050
5,-74686,467,485,136.09,140.19330000000002,-306459.0638000014,-0.03015137041663629,2022-01-20 09:30:00,2022-01-20 14:00:00,0 days 04:30:00,50050
6,-70451,509,513,139.92,137.13139999999999,196459.65860000017,0.019929959977129763,2022-01-20 20:00:00,2022-01-20 21:00:00,0 days 01:00:00,50050
7,114890,876,879,87.51,85.848,-190947.1800000007,-0.018992115186835856,2022-01-24 15:45:00,2022-01-24 16:30:00,0 days 00:45:00,50050
8,107115,942,967,92.08,94.8424,295894.47599999997,0.030000000000000027,2022-01-25 08:15:00,2022-01-25 14:30:00,0 days 06:15:00,50050
9,107264,1021,1042,94.71,97.57190000000001,306978.84160000214,0.030217506071164912,2022-01-26 04:00:00,2022-01-26 09:15:00,0 days 05:15:00,50050
10,-108276,1079,1081,96.66,99.5083,-308402.53080000094,-0.02946720463480257,2022-01-26 18:30:00,2022-01-26 19:00:00,0 days 00:30:00,50050
11,114387,1133,1149,88.8,91.4434,302370.59579999995,0.029768018018017983,2022-01-27 08:00:00,2022-01-27 12:00:00,0 days 04:00:00,50050
12,115720,1198,1219,90.39,93.112,314989.8399999993,0.030113950658258615,2022-01-28 00:15:00,2022-01-28 05:30:00,0 days 05:15:00,50050
13,112239,1410,1446,96.0,94.0702,-216598.82220000002,-0.020102083333333298,2022-01-30 05:15:00,2022-01-30 14:15:00,0 days 09:00:00,50050
